secid,permno,Ticker,Name
108147,87623,'NXTP','NEXTEL PARTNERS INC'
108150,87455,'NXTV','NEXT LEVEL COMMUNICATIONS INC'
108156,24184,'NMK','NIAGARA MOHAWK HOLDINGS INC'
108160,48274,'GAS','NICOR INC'
108161,57665,'NKE','NIKE INC'
108162,87621,'NIKU','NIKU CORP'
108163,83452,'NDN','99 CENTS ONLY STORES'
108166,38762,'NI','NISOURCE INC'
108173,61815,'NBL','NOBLE ENERGY INC'
108175,90537,'NE','NOBLE CORP PLC'
108176,85622,'NOBL','NOBLE INTERNATIONAL LTD'
108184,57809,'NDSN','NORDSON CORP'
108185,57817,'JWN','NORDSTROM INC'
108186,64311,'NSC','NORFOLK SOUTHERN CORP'
108201,85837,'NASM','NORTH AMERICAN SCIENTIFIC INC'
108213,58094,'NFB','NORTH FORK BANCORPORATION NY INC'
108220,44206,'ES','EVERSOURCE ENERGY'
108226,58246,'NTRS','NORTHERN TRUST CORP'
108227,80559,'NFLD','NORTHFIELD LABORATORIES INC'
108228,11614,'CBRYA','NORTHLAND CRANBERRIES INC'
108229,86905,'NPNT','NORTHPOINT COMMUNICATIONS GP INC'
108231,24766,'NOC','NORTHROP GRUMMAN CORP'
108235,80345,'NWAC','NORTHWEST AIRLINES CORP'
108236,81095,'NWBI','NORTHWEST BANCSHARES INC'
108238,58334,'NWN','NORTHWEST NATURAL GAS CO'
108239,82599,'NWPX','NORTHWEST PIPE CO'
108240,58406,'NOR','NORTHWESTERN CORP'
108247,83453,'NIS','NOVA CORP GA'
108253,88807,'INSG','INSEEGO CORP'
108255,67010,'NUHC','NU HORIZONS ELECTRS CORP'
108263,88180,'NUAN','NUANCE COMMUNICATIONS'
108264,82779,'NVAX','NOVAVAX INC'
108265,90609,'NOVL','NOVELL INC'
108266,12067,'NVLS','NOVELLUS SYSTEMS INC'
108267,12236,'NOVN','NOVEN PHARMACEUTICALS INC'
108269,24097,'CLDA','CLINICAL DATA INC NEW'
108271,83535,'NOVT','NOVOSTE CORP'
108275,84172,'NUS','NU SKIN ENTERPRISES INC'
108276,80448,'HART','HEARTLAND WIRELESS COMM INC'
108277,25144,'BSE','B E C ENERGY'
108279,34817,'NUE','NUCOR CORP'
108280,76238,'NEV','NUEVO ENERGY CO'
108282,82541,'NMRX','NUMEREX CORP NY'
108283,88178,'NMTC','NUMERICAL TECHNOLOGIES INC'
108290,85839,'NUTR','NUTRACEUTICAL INTERNATIONAL CORP'
108321,86580,'NVDA','NVIDIA CORP'
108328,88379,'NTRI','NUTRISYSTEM INC'
108333,79427,'NYFX','NYFIX INC'
108336,76223,'CHUX','O CHARLEYS INC'
108339,24440,'OGE','O G E ENERGY CORP'
108341,79724,'OMG','O M GROUP INC'
108366,10143,'OSIP','O S I PHARMACEUTICALS INC'
108367,85488,'OSIS','O S I SYSTEMS INC'
108368,87799,'OTGS','OTG SOFTWARE INC'
108371,85567,'GEOS','GEOSPACE TECHNOLOGIES CORP'
108373,81265,'OAKT','OAK TECHNOLOGY INC'
108376,76927,'STRL','STERLING CONSTRUCTION CO INC'
108377,81920,'OO','OAKLEY INC'
108380,58026,'OH','OAKWOOD HOMES CORP'
108383,82732,'OSII','OBJECTIVE SYSTEMS INTEGRATORS IN'
108385,34833,'OXY','OCCIDENTAL PETROLEUM CORP'
108389,62690,'OEI','OCEAN ENERGY INC NEW'
108390,58975,'OII','OCEANEERING INTERNATIONAL INC'
108391,83774,'OCFC','OCEANFIRST FINANCIAL CORP'
108393,86026,'IOSP','INNOSPEC INC'
108394,85304,'OCLR','OCULAR SCIENCES INC'
108395,84007,'OCN','OCWEN FINANCIAL CORP'
108399,89898,'OMEX','ODYSSEY MARINE EXPLORATION INC'
108401,75573,'ODP','OFFICE DEPOT INC'
108403,81063,'OMX','OFFICEMAX INC'
108405,59089,'BRS','BRISTOW GROUP INC'
108406,34841,'COV','COVANTA ENERGY CORP'
108410,59126,'OCAS','OHIO CASUALTY CORP'
108418,77037,'ODFL','OLD DOMINION FREIGHT LINE INC'
108419,59345,'OK','OLD KENT FINANCIAL CORP'
108421,12068,'ONB','OLD NATIONAL BANCORP'
108423,59396,'ORI','OLD REPUBLIC INTERNATIONAL CORP'
108424,79851,'OSBC','OLD SECOND BANCORP INC'
108425,13610,'OLN','OLIN CORP'
108427,80375,'ZEUS','OLYMPIC STEEL INC'
108428,63714,'OCR','OMNICARE INC'
108429,30681,'OMC','OMNICOM GROUP INC'
108434,85814,'CTAC','1 800 CONTACTS INC'
108438,85951,'OME','OMEGA PROTEIN CORP'
108439,85707,'OMNI','OMNI ENERGY SERVICES CORP'
108440,85486,'TRAD','TRADESTATION GROUP INC'
108441,88458,'OVTI','OMNIVISION TECHNOLOGIES INC'
108442,87214,'OMN','OMNOVA SOLUTIONS INC'
108447,88641,'OMNY','OMNISKY CORP'
108448,77917,'ASGN','ON ASSIGNMENT INC'
108451,88182,'ON','ON SEMICONDUCTOR CORP'
108459,87162,'FLWS','1 800 FLOWERS COM INC'
108463,25232,'OKE','ONEOK INC NEW'
108469,88364,'ONIS','ONI SYSTEMS CORP'
108470,86988,'ORCC','ONLINE RESOURCES CORP'
108479,83541,'ONXX','ONYX PHARMACEUTICALS INC'
108480,86729,'ONXS','ONYX SOFTWARE CORP'
108484,83539,'OMKT','OPEN MARKET INC'
108488,86990,'GEC','GREAT ELM CAPITAL GROUP INC'
108492,88550,'OPNT','OPNET TECHNOLOGIES INC'
108493,88739,'OPLK','OPLINK COMMUNICATIONS INC'
108497,88809,'OCPI','OPTICAL COMMUNICATION PRODS INC'
108505,10104,'ORCL','ORACLE CORP'
108508,77517,'OPTN','OPTION CARE INC'
108509,79183,'OPTI','OPTI INC'
108512,91661,'CPSL','CHINA PRECISION STEEL INC'
108516,10860,'OSUR','ORASURE TECHNOLOGIES INC'
108519,76139,'ORB','ORBITAL SCIENCES CORP'
108522,88255,'ORCH','ORCHID CELLMARK INC'
108523,10928,'ORG','ORGANOGENESIS INC'
108524,91141,'MDVN','MEDIVATION INC'
108528,75308,'OS','OREGON STEEL MILLS INC'
108529,79103,'ORLY','O REILLY AUTOMOTIVE INC NEW'
108531,11208,'OFG','O F G BANCORP'
108535,88819,'ORN','ORION POWER HOLDINGS INC'
108544,78836,'CAPS','CAPSTONE THERAPEUTICS CORP'
108545,81172,'OCA','O C A INC'
108546,86080,'PLX','PROTALIX BIOTHERAPEUTICS INC'
108547,88581,'VITA','ORTHOVITA INC'
108552,90721,'GOSHA','OSHKOSH B GOSH INC'
108553,90756,'OSK','OSHKOSH CORP'
108555,11381,'FIBR','SORRENTO NETWORKS CORP'
108557,76710,'OSTE','OSTEOTECH INC'
108558,81221,'OSTX','OSTEX INTERNATIONAL INC'
108561,60098,'OTTR','OTTER TAIL CORP'
108564,76702,'OSI','O S I RESTAURANT PARTNERS INC'
108567,84555,'OVRL','OVERLAND STORAGE INC'
108569,51457,'OSG','OVERSEAS SHIPHOLDING GROUP INC'
108571,60186,'OMI','OWENS & MINOR INC NEW'
108572,24811,'OWC','OWENS CORNING'
108573,77157,'OI','OWENS ILL INC'
108577,76779,'OHP','OXFORD HEALTH PLANS INC'
108578,34948,'OXM','OXFORD INDUSTRIES INC'
108580,79516,'MATN','MATEON THERAPEUTICS INC'
108596,87084,'VHC','VIRNETX HOLDING CORP'
108599,85886,'CNXN','PC CONNECTION INC'
108602,87361,'PCTI','P C TEL INC'
108604,81502,'PCOM','P COM INC'
108609,13688,'PCG','P G & E CORP'
108610,83301,'PFB','P F F BANCORP INC'
108617,27713,'ABI','APPLIED BIOSYSTEMS INC DEL'
108618,86806,'CRA','APPLERA CORP'
108623,86534,'PFCB','P F CHANGS CHINA BISTRO INC'
108628,76586,'PICO','P I C O HOLDINGS INC'
108630,86840,'PLXT','P L X TECHNOLOGY INC'
108639,76624,'PMCS','P M C SIERRA INC'
108640,81530,'PMI','P M I GROUP INC'
108642,60442,'PNC','P N C FINANCIAL SERVICES GRP INC'
108645,22509,'PPG','P P G INDUSTRIES INC'
108649,22517,'PPL','P P L CORP'
108650,81007,'PRIA','P R I AUTOMATION INC'
108651,84559,'ERT','ERESEARCHTECHNOLOGY INC'
108658,62790,'PSCX','P S C INC'
108665,80568,'PSSI','PSS WORLD MEDICAL INC'
108667,83307,'PGI','PREMIERE GLOBAL SERVICES INC'
108668,75729,'PWEI','PW EAGLE INC'
108670,60506,'PCAR','PACCAR INC'
108671,87407,'PACW','PAC WEST TELECOMM INC'
108682,83551,'PCBC','PACIFIC CAPITAL BANCORP NEW'
108683,16548,'BOH','BANK OF HAWAII CORP'
108687,88367,'PCBK','PACIFIC CONTINENTAL CORP'
108690,83780,'PGEX','PACIFIC GATEWAY EXCHANGE INC'
108697,78999,'PSUN','PACIFIC SUNWEAR OF CA INC'
108702,90879,'PHS','PACIFICARE HEALTH SYS INC DEL'
108704,86523,'CMST','CREATIVE MASTER INTERNATIONAL IN'
108706,87541,'PKG','PACKAGING CORP AMERICA'
108707,88186,'PBSC','PACKARD BIOSCIENCE COMPANY'
108708,87118,'PKTR','PACKETEER INC'
108710,87292,'PTV','PACTIV CORP'
108711,88462,'PTIE','PAIN THERAPEUTICS INC'
108715,79702,'PTN','PALATIN TECHNOLOGIES INC'
108716,35051,'PLL','PALL CORP'
108718,81889,'PHHM','PALM HARBOR HOMES INC'
108719,87800,'PALM','PALM INC'
108720,78193,'PMTI','PALOMAR MEDICAL TECHNOLOGIES INC'
108725,82283,'SPOT','PANAMSAT CORP'
108733,76695,'PNRA','PANERA BREAD CO'
108735,77236,'PHX','PANHANDLE OIL & GAS INC'
108736,82549,'AMXC','A M X CORP'
108737,86993,'PTRY','PANTRY INC'
108738,79299,'PZZA','PAPA JOHNS INTL INC'
108751,87085,'PDYN','PARADYNE NETWORKS INC'
108752,78860,'PTB','PARAGON TRADE BRANDS INC'
108754,61218,'PLLL','PARALLEL PETROLEUM CORP DE'
108756,75912,'PTC','P T C INC'
108758,82607,'PRXL','PAREXEL INTERNATIONAL CORP'
108761,35107,'PKE','PARK ELECTROCHEMICAL CORP'
108763,76266,'PRK','PARK NATIONAL CORP'
108764,61269,'PKOH','PARK OHIO HOLDINGS CORP'
108766,86447,'CZR','CAESARS ENTERTAINMENT INC'
108767,58675,'PKD','PARKER DRILLING CO'
108768,41355,'PH','PARKER HANNIFIN CORP'
108769,80019,'PRKR','PARKERVISION INC'
108771,12072,'PKY','PARKWAY PROPERTIES INC'
108773,11137,'PARL','PARLUX FRAGRANCES INC'
108785,83455,'POG','PATINA OIL & GAS CORP'
108786,88643,'PTMK','PATHMARK STORES INC'
108787,61496,'PATK','PATRICK INDUSTRIES INC'
108793,78034,'PDCO','PATTERSON COMPANIES INC'
108794,79857,'PTEN','PATTERSON U T I ENERGY INC'
108795,79105,'PAUH','PAUL HARRIS STORES INC'
108802,75083,'PXR','PAXAR CORP'
108803,81097,'ION','ION MEDIA NETWORKS INC'
108804,61621,'PAYX','PAYCHEX INC'
108806,79043,'PCS','PAYLESS CASHWAYS INC'
108807,83333,'PSS','COLLECTIVE BRANDS INC'
108812,88820,'PGC','PEAPACK GLADSTONE FINANCIAL CORP'
108813,85030,'PPOD','PEAPOD INC'
108817,88187,'PECS','PEC SOLUTIONS INC'
108821,82272,'MD','MEDNAX INC'
108823,61787,'PMFG','P M F G INC'
108824,83956,'PRLS','PEERLESS SYSTEMS CORP'
108826,83779,'PEGA','PEGASYSTEMS INC'
108830,84117,'XAN','PEGASUS COMMUNICATIONS CORP'
108831,85311,'PEGS','PEGASUS SOLUTIONS INC'
108833,88556,'PMTR','PEMSTAR INC'
108843,80563,'PENN','PENN NATIONAL GAMING INC'
108847,61955,'PVA','PENN VIRGINIA CORP'
108848,86807,'PN','PENNACO ENERGY INC'
108849,18403,'JCP','PENNEY J C CO INC'
108858,86448,'PZL','PENNZOIL QUAKER STATE CO'
108863,86311,'PME','PENTON MEDIA INC'
108864,86333,'PPCO','PENWEST PHARMACEUTICALS CO'
108867,78903,'PEBO','PEOPLES BANCORP INC'
108871,12073,'PBCT','PEOPLES UNITED FINANCIAL INC'
108877,13821,'PGL','PEOPLES ENERGY CORP'
108882,77526,'RNST','RENASANT CORP'
108887,78083,'PSFT','PEOPLESOFT INC'
108888,35238,'PBY','PEP BOYS MANNY MOE & JACK'
108890,86756,'PBG','PEPSI BOTTLING GROUP INC'
108893,13856,'PEP','PEPSICO INC'
108894,77032,'PSTI','PER SE TECHNOLOGIES INC'
108896,77868,'PRCP','PERCEPTRON INC'
108898,12266,'PPHM','PEREGRINE PHARMACEUTICALS INC'
108900,84755,'PRGN','PEREGRINE SYSTEMS INC'
108903,79517,'PFGC','PERFORMANCE FOOD GROUP CO'
108904,87086,'PRFT','PERFICIENT INC'
108905,82839,'PTIX','PERFORMANCE TECHNOLOGIES INC'
108906,85496,'PSEM','PERICOM SEMICONDUCTOR CORP'
108907,50550,'TPC','TUTOR PERINI CORP'
108909,85203,'PTUS','PERITUS SOFTWARE SERVICES'
108910,42200,'PKI','PERKINELMER INC'
108912,78189,'PESI','PERMA FIX ENVIRONMENTAL SVCS INC'
108914,86602,'PER','PEROT SYSTEMS CORP'
108920,82238,'CITP','COMSYS IT PARTNERS INC'
108926,90012,'PETS','PETMED EXPRESS INC'
108927,49576,'PST','PETRIE STORES CORP'
108935,62341,'PDCE','P D C ENERGY INC'
108942,79411,'PETM','PETSMART INC'
108945,82513,'PCYC','PHARMACYCLICS INC'
108946,83836,'PPRT','PHARMAPRINT INC'
108948,21936,'PFE','PFIZER INC'
108949,87510,'PFSW','PFSWEB INC'
108952,82837,'PPDI','PHARMACEUTICAL PRODUCT DEV INC'
108953,61138,'PRX','PAR PHARMACEUTICAL COMPANIES INC'
108958,82734,'ACCL','ACCELRYS INC'
108960,18382,'PHA','PHARMACIA CORP'
108962,17806,'PD','PHELPS DODGE CORP'
108963,79617,'PHLY','PHILADELPHIA CONSOLIDATED HLG CO'
108964,52898,'WTR','AQUA AMERICA INC'
108965,13901,'MO','ALTRIA GROUP INC'
108969,13928,'COP','CONOCOPHILLIPS'
108970,13936,'PVH','P V H CORP'
108982,11917,'PTEC','PHOENIX TECHNOLOGIES LTD'
108991,88258,'PHMD','PHOTOMEDEX INC'
108992,82605,'PHTN','PHOTON DYNAMICS INC'
108995,11154,'PLAB','PHOTRONICS INC'
108996,76707,'DR','COASTAL PHYSICIAN GROUP INC'
108997,10235,'FOTO','PHOTOWORKS INC'
108999,77276,'PHYC','PHYCOR INC'
109003,91003,'PCTL','PICTURETEL CORP'
109005,49971,'PNY','PIEDMONT NATURAL GAS INC'
109006,51692,'PIR','PIER 1 IMPORTS INC DE'
109009,70965,'PPC','PILGRIMS PRIDE CORP'
109012,86342,'PILT','PILOT NETWORK SERVICES INC'
109016,42140,'PNK','PINNACLE ENTERTAINMENT INC'
109021,89395,'PNFP','PINNACLE FINANCIAL PARTNERS INC'
109023,81098,'PCLE','PINNACLE SYSTEMS INC'
109024,27991,'PNW','PINNACLE WEST CAPITAL CORP'
109029,75241,'PXD','PIONEER NATURAL RESOURCES CO'
109032,63125,'AGYS','AGILYSYS INC'
109036,24459,'PBI','PITNEY BOWES INC'
109040,18649,'BCO','BRINKS CO'
109041,82606,'PIXR','PIXAR'
109042,88260,'PXLW','PIXELWORKS INC'
109045,79618,'RAVE','RAVE RESTAURANT GROUP INC'
109049,63240,'PLX','PLAINS RESOURCES INC'
109051,80012,'PLNR','PLANAR SYSTEMS INC'
109054,83403,'PHL','PLANET HOLLYWOOD INTL INC'
109060,80185,'PLT','PLANTRONICS INC NEW'
109062,78209,'TUTR','PLATO LEARNING INC'
109065,76218,'PLA','PLAYBOY ENTERPRISES INC'
109069,80186,'PYX','PLAYTEX PRODUCTS INC'
109070,10032,'PLXS','PLEXUS CORP'
109071,79371,'BBTK','BROADBAND TECHNOLOGIES INC'
109072,87337,'PLUG','PLUG POWER INC'
109079,60695,'PPP','POGO PRODUCING CO'
109084,75182,'PII','POLARIS INDUSTRIES INC'
109085,26438,'PRD','POLAROID CORP'
109088,85072,'RL','RALPH LAUREN CORP'
109090,83405,'PLCM','POLYCOM INC'
109091,77392,'PLMD','POLYMEDICA CORP'
109096,79144,'GON','GEON CO'
109098,77502,'PMRY','POMEROY I T SOLUTIONS INC'
109102,84325,'SNAK','INVENTURE FOODS INC'
109104,56143,'POP','POPE & TALBOT INC'
109107,16505,'BPOP','POPULAR INC'
109110,86913,'PRSF','PORTAL SOFTWARE INC'
109115,63686,'POSS','POSSIS MEDICAL INC'
109120,23501,'POM','PEPCO HOLDINGS INC'
109124,63715,'POWL','POWELL INDUSTRIES INC'
109128,85710,'POWI','POWER INTEGRATIONS INC'
109131,85516,'PWER','POWER ONE INC'
109136,84330,'PWAV','POWERWAVE TECHNOLOGIES INC'
109137,80248,'PTEL','POWERTEL INC'
109139,88740,'ARLZ','ARALEZ PHARMACEUTICALS INC'
109140,88190,'PRCS','PRAECIS PHARMACEUTICALS INC'
109143,77768,'PX','PRAXAIR INC'
109146,63811,'PPD','PRE PAID LEGAL SERVICES INC'
109148,63830,'PCP','PRECISION CASTPARTS CORP'
109168,78194,'PREZ','PRESIDENT CASINOS INC'
109169,63977,'PLFE','PRESIDENTIAL LIFE CORP'
109174,75730,'PRST','PRESSTEK INC'
109177,77581,'PRVO','PREVIO INC'
109178,69075,'PR','PRICE COMMUNICATIONS CORP'
109181,10138,'TROW','T ROWE PRICE GROUP INC'
109182,86783,'PCLN','PRICELINE GROUP INC'
109183,85394,'PSMT','PRICESMART INC'
109186,20459,'PMSI','PRIME MEDICAL SERVICES INC NEW'
109190,82640,'PRM','PRIMEDIA INC'
109200,77880,'PDQ','PRIME HOSPITALITY CORP'
109201,84247,'PRTL','PRIMUS TELECOM GROUP INC'
109202,12074,'PDE','PRIDE INTERNATIONAL INC DEL'
109213,85495,'PHCC','PRIORITY HEALTHCARE CORP'
109218,85393,'PRBZ','PROBUSINESS SERVICES INC'
109222,92009,'HQS','HQ SUSTAINABLE MARITIME INDS INC'
109224,18163,'PG','PROCTER & GAMBLE CO'
109228,86733,'PRGY','PRODIGY COMMUNICATIONS CORP'
109232,87020,'PVTB','PRIVATEBANCORP INC'
109237,86083,'IDXG','INTERPACE DIAGNOSTICS GROUP INC'
109240,83304,'PRGX','P R G X GLOBAL INC'
109241,85571,'PGNX','PROGENICS PHARMACEUTICALS INC'
109244,76752,'PRGS','PROGRESS SOFTWARE CORP'
109245,64390,'PGR','PROGRESSIVE CORP OH'
109246,80469,'MROI','M R O SOFTWARE INC'
109257,86432,'PB','PROSPERITY BANCSHARES INC'
109259,80915,'PONE','PROTECTION ONE INC'
109260,64486,'PL','PROTECTIVE LIFE CORP'
109262,77292,'PDLI','P D L BIOPHARMA INC'
109263,88642,'DESC','DISTRIBUTED ENERGY SYSTEMS CORP'
109268,86582,'STL','STERLING BANCORP DEL'
109269,11823,'PBKS','PROVIDENT BANKSHARES CORP'
109270,64515,'PFGI','PROVIDENT FINANCIAL GROUP INC'
109273,85933,'PRV','PROVINCE HEALTHCARE CO'
109274,85073,'PVN','PROVIDIAN FINANCIAL CORP'
109275,86841,'PXCM','PROXICOM INC'
109276,80020,'PROX','PROXIM INC'
109277,79518,'PILL','PROXYMED INC'
109281,81639,'PSIX','PSINET INC'
109284,55511,'PNM','P N M RESOURCES INC'
109285,23712,'PEG','PUBLIC SERVICE ENTERPRISE GP INC'
109293,25443,'PSD','PUGET ENERGY INC'
109295,80569,'PULB','PULASKI FINANCIAL CORP'
109297,54148,'PHM','PULTE GROUP INC'
109298,84329,'SYNC','INTELLISYNC CORP'
109300,87249,'PPRO','PURCHASEPRO COM INC'
109331,80266,'QLGC','QLOGIC CORP'
109332,85314,'QADB','QAD INC'
109339,79731,'QCRH','Q C R HOLDINGS INC'
109341,84120,'QDHC','QUADRAMED CORP'
109343,64929,'KWR','QUAKER CHEMICAL CORP'
109347,24539,'OAT','QUAKER OATS CO'
109348,77178,'QCOM','QUALCOMM INC'
109349,80359,'QDIN','QUALITY DINING INC'
109351,64961,'QSII','QUALITY SYSTEMS INC'
109355,42307,'NX','QUANEX CORP'
109356,85792,'PWR','QUANTA SERVICES INC'
109359,65024,'QNTM','QUANTUM CORP'
109360,87044,'HDD','QUANTUM CORP'
109366,45516,'DNA','DIANA CORP'
109370,76465,'QRCP','QUEST RESOURCE CORP'
109371,84373,'DGX','QUEST DIAGNOSTICS INC'
109372,87182,'QSFT','QUEST SOFTWARE INC'
109373,27756,'STR','QUESTAR CORP'
109375,78051,'QCOR','QUESTCOR PHARMACEUTICALS INC'
109377,87364,'QUIK','QUICKLOGIC CORP'
109378,86759,'KWK','QUICKSILVER RESOURCES INC'
109380,75527,'ZQK','QUIKSILVER INC'
109381,76591,'QDEL','QUIDEL CORP'
109382,85205,'PRPH','PROPHASE LABS INC'
109385,80470,'QTRN','QUINTILES TRANSNATIONAL CORP'
109387,87411,'QNTS','QUINTUS CORP'
109393,80570,'QHGI','QUORUM HEALTH GROUP INC'
109396,85032,'Q','QWEST COMMUNICATIONS INTL INC'
109397,76582,'DORM','DORMAN PRODUCTS INC'
109398,46228,'FLC','R & B FALCON CORP'
109400,83897,'RGF','R & G FINANCIAL CORP'
109401,92752,'CTFO','CHINA TRANSINFO TECHNOLOGY CORP'
109404,65270,'RCMT','R C M TECHNOLOGIES INC'
109405,85396,'RCNC','R C N CORP'
109409,86474,'RFIL','R F INDUSTRIES LTD'
109415,86109,'RHD','R H DONNELLEY CORP'
109417,24379,'RGS','R G S ENERGY GROUP INC'
109418,65294,'RLI','R L I CORP'
109419,91364,'PRXI','PREMIER EXHIBITIONS INC'
109421,83959,'ICCX','INTERNET COMMERCE & COMM INC'
109423,66683,'RES','R P C INC'
109424,65307,'RPM','R P M INTERNATIONAL INC'
109425,81178,'RSAS','R S A SEC INC'
109427,76148,'RTI','R T I INTERNATIONAL METALS INC'
109435,85035,'QRVO','QORVO INC'
109436,85034,'RCRC','RC2 CORP'
109439,78038,'RDN','RADIAN GROUP INC'
109440,83633,'ELGX','ENDOLOGIX INC'
109442,84561,'RADS','RADIANT SYSTEMS INC'
109444,86916,'ROIA','RADIO ONE INC'
109445,88372,'ROIAK','RADIO ONE INC'
109447,15560,'RSH','RADIOSHACK CORP'
109449,82521,'RSYS','RADISYS CORP'
109453,78065,'RRA','RAILAMERICA INC'
109456,11678,'RNBO','RAINBOW TECHNOLOGIES INC'
109457,81581,'RAIN','RAINFOREST CAFE INC'
109459,84827,'RMBS','RAMBUS INC'
109461,80402,'RAH','RALCORP HOLDINGS INC'
109463,28353,'RAL','RALSTON PURINA CO'
109468,86994,'RAMP','RAMP NETWORKS INC'
109471,78910,'RMTR','RAMTRON INTERNATIONAL CORP'
109476,50017,'RRC','RANGE RESOURCES CORP'
109482,77448,'RARE','RARE HOSPITALITY INTL INC'
109483,11653,'RRRR','RARE MEDIUM GROUP INC'
109485,80515,'RATL','RATIONAL SOFTWARE CORP'
109486,62033,'RAVN','RAVEN INDUSTRIES INC'
109491,69649,'RJF','RAYMOND JAMES FINANCIAL INC'
109493,85625,'SPC','SPECTRUM BRANDS INC'
109496,85658,'RTN','RAYTHEON CO'
109497,24942,'RTN','RAYTHEON CO'
109498,86842,'RAZF','RAZORFISH INC'
109499,77039,'RDRT','READ RITE CORP'
109500,76085,'RDA','READERS DIGEST ASSOCIATION INC'
109506,85576,'RNWK','REALNETWORKS INC'
109512,65964,'RCOT','RECOTON CORP'
109513,87184,'RHT','RED HAT INC'
109518,86914,'RBAK','REDBACK NETWORKS INC'
109520,90221,'BOCH','BANK OF COMMERCE HOLDINGS'
109522,82176,'BREW','CRAFT BREW ALLIANCE INC'
109528,91380,'RBK','REEBOK INTERNATIONAL LTD'
109532,58771,'RBC','REGAL BELOIT CORP'
109538,76614,'REGN','REGENERON PHARMACEUTICALS INC'
109539,88564,'RTIX','R T I SURGICAL INC'
109541,76711,'RGS','REGIS CORP MINN'
109543,35044,'RF','REGIONS FINANCIAL CORP NEW'
109550,76714,'RHB','REHABCARE GROUP INC'
109551,87806,'RCOM','REGISTER COM INC'
109552,79210,'RGA','REINSURANCE GROUP OF AMERICA INC'
109555,80864,'RS','RELIANCE STEEL & ALUMINUM CO'
109556,10779,'RWC','RELM WIRELESS CORP'
109557,21792,'CNP','CENTERPOINT ENERGY INC'
109560,83163,'REMC','REMEC INC'
109561,81506,'RMDY','REMEDY CORP'
109563,77555,'REM','REMINGTON OIL & GAS CORP'
109568,83688,'REGI','RENAISSANCE WORLDWIDE INC'
109571,10200,'RGEN','REPLIGEN CORP'
109573,83162,'RCI','RENAL CARE GROUP INC'
109575,81222,'RCII','RENT A CENTER INC NEW'
109576,79525,'RWY','RENT WAY INC'
109577,76978,'RTK','RENTECH INC'
109578,10853,'RENT','RENTRAK CORP'
109582,86287,'RBCAA','REPUBLIC BANCORP INC KY'
109583,11634,'RBNC','REPUBLIC BANCORP'
109584,12166,'FRBK','REPUBLIC FIRST BANCORP INC'
109585,91441,'RSFC','REPUBLIC SECURITY FINANCIAL CORP'
109586,86228,'RSG','REPUBLIC SERVICES INC'
109588,10463,'REFR','RESEARCH FRONTIERS INC'
109589,78197,'RSCR','RES CARE INC'
109591,86187,'RSTO','RESTORATION HARDWARE INC'
109593,81736,'RMD','RESMED INC'
109596,66617,'REXI','RESOURCE AMERICA INC'
109598,79188,'RBMG','RESOURCE BANCSHARES MORT GP INC'
109601,11927,'RESP','RESPIRONICS INC'
109607,87412,'RETK','RETEK INC'
109615,82859,'REV','REVLON INC'
109620,66799,'REY','REYNOLDS & REYNOLDS CO'
109621,86946,'RAI','REYNOLDS AMERICAN INC'
109627,86862,'RTHM','RHYTHMS NET CONNECTIONS INC'
109628,83412,'RNAI','SIRNA THERAPEUTICS INC'
109632,66852,'RELL','RICHARDSON ELECTRONICS LTD'
109633,85843,'RCBK','RICHMOND COUNTY FIN CORP'
109636,82518,'RICK','RCI HOSPITALITY HOLDINGS INC'
109641,66967,'RIGS','RIGGS NATIONAL CORP WASH D C'
109642,10876,'RHT','RIGHT MANAGEMENT CONSULTANTS INC'
109646,78054,'QUMU','QUMU CORP'
109651,88463,'RITA','RITA MEDICAL SYSTEMS INC'
109652,46922,'RAD','RITE AID CORP'
109656,79734,'RVSB','RIVERVIEW BANCORP INC'
109662,82843,'ROAD','ROADWAY CORP'
109666,67193,'RBN','ROBBINS & MYERS INC'
109667,52230,'RHI','ROBERT HALF INTERNATIONAL INC'
109670,67345,'ROBV','ROBOTIC VISION SYSTEMS INC'
109672,76980,'ROCM','ROCHESTER MEDICAL CORP'
109674,80361,'RKT','ROCK TENN CO'
109678,18948,'ROK','ROCKWELL INTERNATIONAL CORP'
109680,85744,'RMTI','ROCKWELL MEDICAL INC'
109687,83961,'RSTI','ROFIN SINAR TECHNOLOGIES INC'
109689,35991,'ROG','ROGERS CORP'
109691,84253,'RWAV','ROGUE WAVE SOFTWARE INC'
109692,23990,'ROH','ROHM & HAAS CO'
109695,36003,'ROL','ROLLINS INC'
109696,46893,'RLC','ROLLINS TRUCK LEASING CORP'
109699,77338,'ROP','ROPER TECHNOLOGIES INC'
109702,88563,'RSTA','ROSETTA INPHARMATICS INC'
109705,84435,'RSLN','ROSLYN BANCORP INC'
109706,91556,'ROST','ROSS STORES INC'
109712,80404,'ROU','ROUGE INDUSTRIES INC'
109715,45495,'RDC','ROWAN COMPANIES PLC'
109727,67847,'RGLD','ROYAL GOLD INC'
109730,81103,'ROYL','ROYALE ENERGY INC'
109739,55213,'RT','RUBY TUESDAY INC'
109740,54818,'HTSI','HARRIS TEETER SUPERMARKETS INC'
109741,87415,'RTEC','RUDOLPH TECHNOLOGIES INC'
109743,79417,'RURL','RURAL METRO CORP'
109746,83161,'RCCC','RURAL CELLULAR CORP'
